SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,,DELIV_QTY,DELIV_PER
NETFSDL26,EQ,106.09,106.09,106.09,106.09,106.09,106.09,164,17398.76,04-NOV-2021,9,INF204KC1022,,164,100.00
NETWORK18,EQ,86.55,88.3,86.15,87.95,88.2,85.7,1132232,99365433.55,04-NOV-2021,10188,INE870H01013,,721999,63.77
NEULANDLAB,EQ,1693,1715,1650,1688.65,1690,1652.4,7978,13493515.45,04-NOV-2021,779,INE794A01010,,6056,75.91
NEWGEN,EQ,592,592,576.45,582,582.8,571.85,19166,11158726.1,04-NOV-2021,935,INE619B01017,,9334,48.70
NEXTMEDIA,EQ,5.55,5.55,5,5.4,5.4,5.35,3802,20712.75,04-NOV-2021,28,INE747B01016,,3802,100.00
NFL,EQ,55.6,55.7,55.4,55.55,55.65,55.25,65902,3661676.5,04-NOV-2021,867,INE870D01012,,47169,71.57
NGIL,BE,99.8,103.65,99.5,100.35,101,101.8,1626,163656.15,04-NOV-2021,35,INE236Y01012,,-,-
NH,EQ,552.6,554.9,540.2,544.1,542.05,549.6,18563,10173312.4,04-NOV-2021,1353,INE410P01011,,9101,49.03
NHAI,N1,1017,1017,1016.99,1016.99,1016.99,1016.49,56,56951.94,04-NOV-2021,4,INE906B07CA1,,56,100.00
NHAI,NA,1245.22,1245.22,1242.1,1245.01,1245.22,1245.22,311,387194.3,04-NOV-2021,8,INE906B07EJ8,,311,100.00
NHAI,NE,1215,1215,1213.45,1213.45,1213.45,1213.61,2,2428.45,04-NOV-2021,2,INE906B07EP5,,2,100.00
NHPC,EQ,30.7,31.1,30.6,30.95,31.1,30.4,1573909,48633366.35,04-NOV-2021,8407,INE848E01016,,768553,48.83
NIACL,EQ,157.4,157.65,155.65,156.85,157.05,156.7,53450,8375242.7,04-NOV-2021,1525,INE470Y01017,,29699,55.56
NIBL,EQ,22.1,22.7,21.5,22.45,22.55,21.75,20661,461663.9,04-NOV-2021,374,INE047O01014,,14719,71.24
NIFTYBEES,EQ,207.88,207.88,185.11,193.59,193.6,192.58,671760,130195880.06,04-NOV-2021,23193,INF204KB14I2,,490296,72.99
NIITLTD,EQ,297.4,302,296.35,300.1,300.9,295.2,94293,28256348.95,04-NOV-2021,2293,INE161A01038,,54401,57.69
NILAINFRA,BE,5.8,5.9,5.75,5.85,5.75,5.75,37680,219065.5,04-NOV-2021,137,INE937C01029,,-,-
NILASPACES,EQ,1.75,1.75,1.65,1.7,1.75,1.7,70250,120140.4,04-NOV-2021,150,INE00S901012,,44386,63.18
NILKAMAL,EQ,2405,2419,2359.2,2395.35,2410,2386.85,1425,3415319.8,04-NOV-2021,338,INE310A01015,,776,54.46
NIPPOBATRY,EQ,479.4,484.65,476,476.9,477,473.9,1368,653359,04-NOV-2021,190,INE567A01028,,1090,79.68
NIRAJ,EQ,37.3,37.3,35.75,36.55,36.65,35.75,2465,90215.75,04-NOV-2021,77,INE368I01016,,2048,83.08
NITCO,EQ,23.7,24.2,23.55,23.8,23.8,23.3,9887,235522.05,04-NOV-2021,173,INE858F01012,,8161,82.54
NITINFIRE,BZ,1.1,1.15,1.1,1.1,1.1,1.1,25547,28922.3,04-NOV-2021,29,INE489H01020,,-,-
NITINSPIN,EQ,263,264,257.1,260.55,260.65,256.45,122085,31932179.6,04-NOV-2021,1157,INE229H01012,,101800,83.38
NITIRAJ,EQ,50.85,50.85,46.95,46.95,46.95,46.45,196,9279.85,04-NOV-2021,13,INE439T01012,,173,88.27
NKIND,EQ,38.1,38.1,34.75,35.85,35.4,36.35,1475,52155.05,04-NOV-2021,14,INE542C01019,,1258,85.29
NLCINDIA,EQ,67.4,68,67.3,67.65,67.65,66.85,1099301,74290119.45,04-NOV-2021,7575,INE589A01014,,605035,55.04
NMDC,EQ,142.8,142.9,142.05,142.35,142.25,141.9,1360849,193755693.7,04-NOV-2021,9605,INE584A01023,,1068730,78.53
NOCIL,EQ,262.9,269.75,262,268.25,269.7,260.3,288697,77288835.55,04-NOV-2021,6817,INE163A01018,,150618,52.17
NOIDATOLL,EQ,7.4,7.4,7,7.05,7,7.1,39326,277805.45,04-NOV-2021,133,INE781B01015,,29417,74.80
NOVARTIND,EQ,790,810,784,799.55,798.15,777.75,15284,12162019.15,04-NOV-2021,819,INE234A01025,,11192,73.23
NPBET,EQ,208,208,203.1,206.05,206.93,207.07,241,49539.69,04-NOV-2021,33,INF277K010X4,,141,58.51
NRAIL,EQ,295,307,290.35,303.15,305.6,290.35,12079,3629690.4,04-NOV-2021,615,INE740D01017,,9424,78.02
NRBBEARING,EQ,132.25,134.95,131.8,133.85,134,131.3,38186,5101189.2,04-NOV-2021,913,INE349A01021,,24694,64.67
NSIL,EQ,1770,1770,1676,1706.15,1683.65,1677.6,51,88347.2,04-NOV-2021,18,INE023A01030,,43,84.31
NTL,EQ,2.4,2.4,2.3,2.35,2.4,2.3,20738,49058.9,04-NOV-2021,110,INE333I01036,,20214,97.47
NTPC,EQ,138.3,138.3,136.95,137.15,137.35,136.75,1026849,141095769.5,04-NOV-2021,18148,INE733E01010,,562947,54.82
NTPC,N6,1470,1470,1470,1470,1470,1472,1,1470,04-NOV-2021,1,INE733E07JJ9,,1,100.00
NTPC,N7,13.96,14.1,13.95,13.98,13.96,13.96,4510,63151.91,04-NOV-2021,44,INE733E07JP6,,3805,84.37
NTPC,ND,1300,1300,1300,1300,1300,1320,2,2600,04-NOV-2021,2,INE733E07JW2,,2,100.00
NUCLEUS,EQ,579,579.45,576.55,577.85,579.45,574.35,7586,4385229.7,04-NOV-2021,400,INE096B01018,,6102,80.44
NURECA,EQ,1755,1775,1735,1760.6,1774.95,1726,3611,6346115.5,04-NOV-2021,611,INE0DSF01015,,2577,71.37
NUVOCO,EQ,548,550,536.3,538.8,537.5,547.25,59981,32493443.1,04-NOV-2021,2542,INE118D01016,,36932,61.57
NXTDIGITAL,EQ,418,424.95,405.1,417.45,418,401.8,3416,1418627.35,04-NOV-2021,221,INE353A01023,,2517,73.68
OAL,EQ,807,820.7,791.55,810.3,815.15,791.55,4711,3815812.9,04-NOV-2021,532,INE959C01023,,3383,71.81
OBEROIRLTY,EQ,1037.75,1043.2,1020,1031.95,1029.1,1035.5,371425,384530995.6,04-NOV-2021,12985,INE093I01010,,86129,23.19
OCCL,EQ,1085,1085,1055,1070.3,1065.1,1067.4,3876,4163069.55,04-NOV-2021,520,INE321D01016,,2497,64.42
OFSS,EQ,4412,4450,4412,4427.05,4425,4409.55,8606,38121219.9,04-NOV-2021,1471,INE881D01027,,5065,58.85
OIL,EQ,218.85,221.45,218.85,220.25,219.95,217.2,84133,18532192.1,04-NOV-2021,2673,INE274J01014,,40443,48.07
OILCOUNTUB,BE,9.45,9.45,8.6,8.85,8.8,9,4836,42700.4,04-NOV-2021,42,INE591A01010,,-,-
OLECTRA,BE,628,636,613.25,629.5,629,610.4,118097,74303686.45,04-NOV-2021,2561,INE260D01016,,-,-
OMAXAUTO,EQ,44.5,44.5,43.65,44.05,44.35,43.65,4199,185042.55,04-NOV-2021,60,INE090B01011,,2839,67.61
OMAXE,EQ,78.2,79.4,76.5,79,78.95,76.75,60319,4725566.3,04-NOV-2021,484,INE800H01010,,28663,47.52
OMINFRAL,EQ,32.5,33.35,32.35,32.8,32.65,32.75,31422,1032968.85,04-NOV-2021,130,INE239D01028,,29682,94.46
OMKARCHEM,BE,22.9,22.9,22.7,22.9,22.9,21.85,13430,307037.15,04-NOV-2021,48,INE474L01016,,-,-
ONELIFECAP,EQ,16.25,16.5,15.25,16.45,16.5,15.85,1900,30570.55,04-NOV-2021,16,INE912L01015,,1382,72.74
ONEPOINT,BE,57.2,62.8,57.2,60.35,61.75,60.2,15443,925992.2,04-NOV-2021,157,INE840Y01011,,-,-
ONGC,EQ,152,152.85,151.25,152.05,152,152,1114216,169648937.5,04-NOV-2021,18134,INE213A01029,,408900,36.70
ONMOBILE,EQ,115.3,116,114.2,115.7,115.9,114.15,70699,8165263.25,04-NOV-2021,1364,INE809I01019,,49413,69.89
ONWARDTEC,EQ,231.6,231.6,220.6,225.5,226,226.05,8345,1896140.25,04-NOV-2021,191,INE229A01017,,5983,71.70
OPTIEMUS,EQ,331,339.3,331,337.85,339.3,323.15,164162,55554938.3,04-NOV-2021,1900,INE350C01017,,120287,73.27
OPTOCIRCUI,BZ,3.05,3.05,2.95,3,3.05,2.95,48803,147288,04-NOV-2021,93,INE808B01016,,-,-
ORBTEXP,EQ,75.65,81.9,75.65,80.85,79.9,76.55,28665,2310297.15,04-NOV-2021,411,INE231G01010,,20433,71.28
ORCHPHARMA,BE,405,413,405,410.85,413,401.85,827,339747.9,04-NOV-2021,50,INE191A01027,,-,-
ORICONENT,EQ,26.9,28.2,26.9,27.45,27.5,27.4,16005,438630.55,04-NOV-2021,118,INE730A01022,,12934,80.81
ORIENTABRA,EQ,28,28.25,27.9,28.15,28.1,27.8,26950,758505.9,04-NOV-2021,409,INE569C01020,,23981,88.98
ORIENTALTL,EQ,10,10.45,9.85,10,9.85,9.75,41448,418247.4,04-NOV-2021,146,INE998H01012,,36998,89.26
ORIENTBELL,EQ,373.9,374.2,366.45,369.25,370,368.4,11484,4266246.45,04-NOV-2021,400,INE607D01018,,8978,78.18
ORIENTCEM,EQ,183,185,180.5,182.55,183,179.65,751878,137587186.9,04-NOV-2021,9783,INE876N01018,,462211,61.47
ORIENTELEC,EQ,379,385.5,378,384,385.5,376.3,238471,91315315.4,04-NOV-2021,7583,INE142Z01019,,139090,58.33
ORIENTHOT,EQ,37.6,38.5,37.6,38.3,38.45,37.5,60969,2332303.4,04-NOV-2021,662,INE750A01020,,44471,72.94
ORIENTLTD,EQ,71.6,71.6,69.25,70.95,71.05,69.5,805,56831.8,04-NOV-2021,35,INE609C01024,,680,84.47
ORIENTPPR,EQ,31.65,35.3,31.5,34.6,34.5,31.35,4307956,148772688.1,04-NOV-2021,12027,INE592A01026,,3018418,70.07
ORISSAMINE,EQ,2639,2650,2561.4,2621.7,2622,2602,2285,5997870.6,04-NOV-2021,580,INE725E01024,,1496,65.47
ORTINLAB,EQ,29.95,30.5,29.35,29.8,30,29.2,35242,1051494.75,04-NOV-2021,360,INE749B01020,,25409,72.10
OSWALAGRO,EQ,16.5,17.05,16.45,16.8,16.85,16.25,51641,871813.55,04-NOV-2021,336,INE142A01012,,42171,81.66
OSWALSEEDS,SM,58.6,58.6,58.6,58.6,58.6,55.85,4000,234400,04-NOV-2021,1,INE00IK01011,,4000,100.00
PAEL,BZ,6.3,6.35,6.3,6.35,6.35,6.05,883,5587.9,04-NOV-2021,9,INE766A01018,,-,-
PAGEIND,EQ,39368.8,39476.65,39052.05,39262.3,39359,38974.5,2485,97540892.35,04-NOV-2021,1436,INE761H01022,,502,20.20
PAISALO,EQ,939,999,939,982.15,995,936.8,18009,17494140.95,04-NOV-2021,851,INE420C01042,,9422,52.32
PALASHSECU,EQ,78.9,78.9,74.2,74.45,77.9,74.45,1189,88693.3,04-NOV-2021,17,INE471W01019,,622,52.31
PALREDTEC,EQ,144.9,144.9,140.15,142.2,141.15,140.15,9239,1315147.45,04-NOV-2021,314,INE218G01033,,6518,70.55
PANACEABIO,EQ,210,215.5,210,213.6,213.15,210.15,24785,5287593.8,04-NOV-2021,784,INE922B01023,,13878,55.99
PANACHE,EQ,60,62.4,60,62,62.4,59.45,4178,258741.1,04-NOV-2021,68,INE895W01019,,4176,99.95
PANAMAPET,EQ,254.8,259.05,254.8,256.15,256,252.85,26720,6856312.95,04-NOV-2021,786,INE305C01029,,18911,70.77
PANSARI,EQ,81.05,81.05,81.05,81.05,81.05,77.2,100,8105,04-NOV-2021,1,INE697V01011,,100,100.00
PAR,EQ,253.9,254.75,245.05,250.65,254.75,242.65,44793,11258787.5,04-NOV-2021,740,INE04LG01015,,36964,82.52
PARACABLES,EQ,11.5,11.7,11.35,11.45,11.45,11.65,182315,2095541.5,04-NOV-2021,542,INE074B01023,,109573,60.10
PARAGMILK,EQ,135.1,139,135.1,136.95,137,134.45,125767,17258128.8,04-NOV-2021,1864,INE883N01014,,86340,68.65
PARAS,EQ,813.9,825,780.05,815.6,820,798.2,565137,459410496.35,04-NOV-2021,47019,INE045601015,,183504,32.47
PARSVNATH,EQ,16.5,16.75,16,16.3,16.4,15.85,295078,4824099.9,04-NOV-2021,700,INE561H01026,,212652,72.07
PARTYCRUS,SM,20,20,20,20,20,19.55,2000,40000,04-NOV-2021,1,INE06ZX01015,,2000,100.00
PASUPTAC,EQ,32,32.5,31.5,32.25,32.4,31.35,35131,1127175.4,04-NOV-2021,264,INE818B01023,,29262,83.29
PATELENG,EQ,24.35,24.8,24.35,24.45,24.5,24.1,459643,11273820.65,04-NOV-2021,1695,INE244B01030,,313405,68.18
PATINTLOG,EQ,14.9,15.75,14.5,15.5,15.3,14.9,98728,1517055.55,04-NOV-2021,390,INE529D01014,,68650,69.53
PATSPINLTD,EQ,9.1,9.1,8.55,9,9,8.9,2704,24297.05,04-NOV-2021,31,INE790C01014,,1549,57.29
PBAINFRA,EQ,10.5,10.5,9.85,10.45,10.5,10.15,11726,121231.2,04-NOV-2021,45,INE160H01019,,7596,64.78
PCHFL,NA,1050,1060,1050,1059.13,1060,1050,115,121800,04-NOV-2021,4,INE516Y07428,,,
PCJEWELLER,EQ,28.2,28.4,27.9,28,28,28,596621,16781348.7,04-NOV-2021,2710,INE785M01013,,390665,65.48
PDMJEPAPER,EQ,39.2,41,38.8,39.85,39.9,38.8,107184,4260846.65,04-NOV-2021,792,INE865T01018,,74784,69.77
PDSMFL,EQ,1422.9,1440,1402.2,1424.6,1402.2,1396.35,1944,2774225.95,04-NOV-2021,355,INE111Q01013,,1436,73.87
PEARLPOLY,EQ,15,15.5,15,15.2,15,15,460,7101.75,04-NOV-2021,41,INE844A01013,,460,100.00
PEL,EQ,2750,2758,2735.15,2747.95,2744.4,2729.45,83270,228702921.2,04-NOV-2021,5506,INE140A01024,,27362,32.86
PENIND,EQ,27.55,27.9,27.15,27.7,27.7,27.55,72591,2010216.45,04-NOV-2021,693,INE932A01024,,53212,73.30
PENINLAND,EQ,12.15,12.55,11.6,12.25,12.35,12,93045,1128607.45,04-NOV-2021,322,INE138A01028,,72885,78.33
PERSISTENT,EQ,4049.5,4070.95,4009.95,4049.35,4054,4003,26542,107363451.75,04-NOV-2021,4823,INE262H01013,,11912,44.88
PETRONET,EQ,230.05,232.5,230.05,231.75,231.9,230.05,136883,31711477.75,04-NOV-2021,3033,INE347G01014,,85878,62.74
PFC,EQ,137,137.5,136.1,137.05,137.2,135.8,462636,63365780.6,04-NOV-2021,4834,INE134E01011,,294973,63.76
PFC,N4,1013.85,1019.9,1013.85,1016.87,1019.9,1013.49,2,2033.75,04-NOV-2021,2,INE134E07190,,0,0.00
PFC,N5,1174.05,1174.05,1174,1174,1174,1175,100,117402,04-NOV-2021,2,INE134E07208,,100,100.00
PFC,N6,1060.01,1089,1060.01,1089,1089,1090,501,531094,04-NOV-2021,2,INE134E07422,,501,100.00
PFC,N8,1415,1415,1375,1375.5,1375,1414.99,101,138965,04-NOV-2021,3,INE134E07463,,101,100.00
PFIZER,EQ,4997.4,5020,4976,5007.55,5020,5020.65,7433,37184953.05,04-NOV-2021,1432,INE182A01018,,3632,48.86
PFOCUS,EQ,79.95,80,77.15,79.4,79,77.35,9272,735154.9,04-NOV-2021,138,INE367G01038,,5208,56.17
PFS,EQ,20,20.2,19.8,20,19.9,19.85,381916,7642855.1,04-NOV-2021,1058,INE560K01014,,287270,75.22
PGEL,EQ,525,530,520,526.95,528,505.4,29336,15425896.9,04-NOV-2021,1100,INE457L01011,,21931,74.76
PGHH,EQ,14560,14666.95,14200.2,14411.5,14390,14459.25,1010,14589742.75,04-NOV-2021,549,INE179A01014,,590,58.42
PGHL,EQ,5445,5484,5405,5444.2,5450,5441.4,1837,10010033.05,04-NOV-2021,597,INE199A01012,,1109,60.37
PGIL,EQ,306.95,306.95,297.1,301.55,302.35,298.35,1789,539339.45,04-NOV-2021,85,INE940H01014,,1217,68.03
PGINVIT,IV,121.5,122.28,121.5,121.76,121.85,121.42,107394,13073483.02,04-NOV-2021,738,INE0GGX23010,,98743,91.94
PHILIPCARB,EQ,220.85,227,220.55,225.25,226,219.25,389280,87252373.65,04-NOV-2021,5134,INE602A01023,,246840,63.41
PHOENIXLTD,EQ,1029.8,1034.9,994.6,1024.3,1013,1019.8,33768,34326746.3,04-NOV-2021,2436,INE211B01039,,8187,24.24
PIDILITIND,EQ,2378.6,2415,2374.7,2408,2409,2359.5,161450,387828035.6,04-NOV-2021,17671,INE318A01026,,62774,38.88
PIIND,EQ,2741.6,2777.5,2741,2767.7,2768.05,2731.75,60963,168659887.4,04-NOV-2021,6868,INE603J01030,,23522,38.58
PILANIINVS,EQ,1930,1930,1880.05,1916.2,1915,1908,4212,8064076.15,04-NOV-2021,314,INE417C01014,,746,17.71
PILITA,EQ,6.95,7,6.65,6.75,6.9,6.85,361367,2467907,04-NOV-2021,702,INE600A01035,,278080,76.95
PIONDIST,EQ,196.7,198.85,196,197.95,198.8,195.55,7324,1445784.25,04-NOV-2021,244,INE889E01010,,5096,69.58
PIONEEREMB,EQ,55,55.95,54.5,54.9,55,54.8,37955,2089059.3,04-NOV-2021,319,INE156C01018,,31263,82.37
PITTIENG,EQ,182.9,185.1,179.95,185.1,185.1,176.3,110506,20365899.05,04-NOV-2021,707,INE450D01021,,97055,87.83
PKTEA,BE,311,311,310,310.25,310,305,31,9621,04-NOV-2021,4,INE431F01018,,-,-
PLASTIBLEN,EQ,243.6,249.2,242.9,245.35,246,240.4,10872,2675304.7,04-NOV-2021,338,INE083C01022,,8383,77.11
PNB,EQ,41.7,42.05,41.55,41.9,42,41.35,13072027,547009463.9,04-NOV-2021,37168,INE160A01022,,6756314,51.69
PNBGILTS,EQ,67.95,68.75,67.55,68.4,68.4,67.3,146679,10029589.5,04-NOV-2021,1376,INE859A01011,,121682,82.96
PNBHOUSING,EQ,494,494,484.5,489.7,489.85,486.4,41153,20125468.55,04-NOV-2021,1540,INE572E01012,,28399,69.01
PNC,EQ,46.9,47.95,46.25,47.4,47.7,46.15,16412,772008.65,04-NOV-2021,366,INE392B01011,,12869,78.41
PNCINFRA,EQ,336.7,348.6,336.7,341.65,340.6,333.75,106984,36625680.1,04-NOV-2021,3810,INE195J01029,,43295,40.47
PODDARHOUS,EQ,194.85,194.85,188,191.95,194.1,187.65,1577,301913.55,04-NOV-2021,64,INE888B01018,,1332,84.46
PODDARMENT,EQ,324.8,348,324.8,340.5,340.75,330.55,4201,1425402.35,04-NOV-2021,183,INE371C01013,,3051,72.63
POKARNA,EQ,635.95,645,630,633.8,634.9,632.15,15074,9611300.95,04-NOV-2021,759,INE637C01025,,9710,64.42
POLYCAB,EQ,2358.15,2405,2350.1,2392.45,2398,2337.55,134203,320440597.9,04-NOV-2021,14888,INE455K01017,,53643,39.97
POLYMED,EQ,912.05,919.6,908.85,912.15,912.95,912.05,5003,4568808.6,04-NOV-2021,614,INE205C01021,,2448,48.93
POLYPLEX,EQ,1690,1740,1678.85,1714.15,1729.2,1678.7,147377,252132130.45,04-NOV-2021,11141,INE633B01018,,66464,45.10
PONNIERODE,EQ,234.95,240,227.1,237.9,238.8,232.3,5065,1198862,04-NOV-2021,154,INE838E01017,,3267,64.50
POONAWALLA,EQ,174.75,180.35,170.4,178.9,180.35,171.8,9443622,1650468004.6,04-NOV-2021,18291,INE511C01022,,4370231,46.28
POWERGRID,EQ,184.95,185.85,184.25,185.05,185.25,183.95,622661,115233828.35,04-NOV-2021,10583,INE752E01010,,347288,55.77
POWERINDIA,EQ,2300,2344,2285,2315.6,2311,2284.55,9593,22244330.3,04-NOV-2021,1156,INE07Y701011,,6460,67.34
POWERMECH,EQ,995.05,1018.9,986.5,1010.3,1004,985.8,4539,4567617.75,04-NOV-2021,443,INE211R01019,,3083,67.92
PPAP,EQ,247.95,249.55,245,245.85,246.95,245,7839,1936772.7,04-NOV-2021,155,INE095I01015,,4749,60.58
PPL,EQ,158.9,158.95,150,155.85,155,152.95,29207,4540009.05,04-NOV-2021,704,INE050001010,,19076,65.31
PRAENG,EQ,17.4,17.45,16.75,17.3,17.45,16.7,39324,675458.85,04-NOV-2021,204,INE505C01016,,26938,68.50
PRAJIND,BE,360,361,352.2,354.45,353,353.95,122882,43710282.15,04-NOV-2021,3114,INE074A01025,,-,-
PRAKASH,EQ,66.1,66.2,65.65,65.95,66.2,65.65,141183,9307154.8,04-NOV-2021,1247,INE603A01013,,107294,76.00
PRAKASHSTL,EQ,2.65,2.75,2.6,2.75,2.75,2.65,340989,929081.35,04-NOV-2021,585,INE696K01024,,223325,65.49
PRAXIS,BE,39.75,40.15,38.25,40,39.95,38.25,37794,1512949.8,04-NOV-2021,234,INE546Y01022,,-,-
PRECAM,EQ,100.65,104.25,100.4,101.05,100.85,98.7,50244,5088211.4,04-NOV-2021,1142,INE484I01029,,30905,61.51
PRECOT,EQ,336.15,343,326,329.6,329,336.15,8676,2883273.15,04-NOV-2021,203,INE283A01014,,6350,73.19
PRECWIRE,EQ,308.9,310.9,304.4,306.3,306,303.45,79025,24310888.45,04-NOV-2021,3176,INE372C01029,,54040,68.38
PREMEXPLN,EQ,237,248,228.2,244.4,247,237,26924,6479440.05,04-NOV-2021,329,INE863B01011,,21920,81.41
PREMIER,EQ,5.25,5.25,5.25,5.25,5.25,5,1121,5885.25,04-NOV-2021,5,INE342A01018,,1121,100.00
PREMIERPOL,EQ,70.25,70.25,68.1,69,69.7,68.05,3517,243897.25,04-NOV-2021,62,INE309M01012,,2692,76.54
PRESSMN,EQ,27.85,28.6,27.85,28.35,28.6,27.85,6986,197433.95,04-NOV-2021,224,INE980A01023,,5663,81.06
PRESTIGE,EQ,469.7,475,466.6,470.2,470.75,466,223691,105354976,04-NOV-2021,5972,INE811K01011,,99451,44.46
PRICOLLTD,EQ,114.6,115,113,113.65,113,113.95,382534,43580424.85,04-NOV-2021,3909,INE726V01018,,260091,67.99
PRIMESECU,EQ,128.85,128.85,120.6,122.3,122.5,123.75,19412,2399988.95,04-NOV-2021,321,INE032B01021,,13109,67.53
PRINCEPIPE,EQ,761,768.9,758,760.4,761.5,754.15,117940,89781858.4,04-NOV-2021,7149,INE689W01016,,85347,72.36
PRITI,SM,67,69,63.6,67.15,69,66.9,22400,1480480,04-NOV-2021,7,INE974Z01015,,16000,71.43
PRITIKAUTO,EQ,18.75,18.85,18.25,18.55,18.85,18.5,63522,1178207.55,04-NOV-2021,344,INE583R01029,,53679,84.50
PRIVISCL,EQ,1725,1725,1685,1698,1690,1697.65,4641,7891100.05,04-NOV-2021,863,INE959A01019,,2812,60.59
PROINDIA,BE,93.5,93.5,93.5,93.5,93.5,98.4,4663,435990.5,04-NOV-2021,134,INE217G01035,,-,-
PROZONINTU,EQ,27.3,28,27.05,27.75,27.9,27.25,98511,2719362.8,04-NOV-2021,725,INE195N01013,,73968,75.09
PRSMJOHNSN,EQ,122.4,124.3,122,123.75,124.05,121.65,80502,9946541.35,04-NOV-2021,1138,INE010A01011,,61983,77.00
PSB,EQ,17.95,18.25,17.8,18.1,18.15,17.7,226055,4079012.3,04-NOV-2021,743,INE608A01012,,166927,73.84
PSPPROJECT,EQ,532.7,538.35,532,533.7,534,527.35,89333,47772858.65,04-NOV-2021,2293,INE488V01015,,69139,77.39
PSUBNKBEES,EQ,32.75,32.75,32,32.28,32.28,31.79,938276,30338298.64,04-NOV-2021,3260,INF204KB16I7,,740178,78.89
PTC,EQ,127.2,128.1,126.6,127.8,127.75,126.05,190152,24290518.05,04-NOV-2021,2645,INE877F01012,,149428,78.58
PTL,EQ,54.5,55,53.4,53.9,53.9,52.35,280015,15165187.2,04-NOV-2021,2144,INE034D01031,,205526,73.40
PUNJABCHEM,EQ,1409.45,1430,1400,1421.4,1420,1398.45,6073,8625513.8,04-NOV-2021,554,INE277B01014,,5250,86.45
PUNJLLOYD,BZ,1.8,1.8,1.75,1.8,1.8,1.75,107975,193780,04-NOV-2021,94,INE701B01021,,-,-
PURVA,EQ,151,156.95,151,155.75,155.5,149.35,306027,47625295,04-NOV-2021,7539,INE323I01011,,186077,60.80
PVP,EQ,4.95,4.95,4.75,4.85,4.9,4.75,31887,155117.85,04-NOV-2021,140,INE362A01016,,28532,89.48
PVR,EQ,1755,1770,1746.1,1763.85,1769,1739.5,153269,270056194.3,04-NOV-2021,8725,INE191H01014,,57147,37.29
QGOLDHALF,EQ,2223.4,2223.4,2049.05,2054.2,2055,2039.85,128,262942.25,04-NOV-2021,77,INF082J01010,,76,59.38
QNIFTY,EQ,1872,1872,1872,1872,1872,1856,9,16848,04-NOV-2021,3,INF082J01028,,9,100.00
QUADPRO,SM,15.8,15.8,15.8,15.8,15.8,15,6000,94800,04-NOV-2021,1,INE0GOJ01027,,6000,100.00
QUESS,EQ,894.6,898.7,873.3,880.85,880,888.05,12590,11141488.5,04-NOV-2021,1278,INE615P01015,,5070,40.27
QUICKHEAL,EQ,231.2,231.9,230.05,231.3,231.5,229.6,26893,6214862.05,04-NOV-2021,1212,INE306L01010,,13997,52.05
RADAAN,EQ,1.35,1.35,1.3,1.3,1.3,1.3,9647,12924.95,04-NOV-2021,42,INE874F01027,,9631,99.83
RADICO,EQ,1025,1059.95,1020,1051.6,1052.95,1020.8,119434,124970225.25,04-NOV-2021,6565,INE944F01028,,42753,35.80
RADIOCITY,EQ,24.3,25.2,24.05,24.6,24.6,24.1,166104,4127016.55,04-NOV-2021,397,INE919I01024,,136245,82.02
RAILTEL,EQ,121.95,123.95,121.5,123.5,123.5,120.4,539635,66389385.35,04-NOV-2021,7486,INE0DD101019,,379716,70.37
RAIN,EQ,216.15,218.5,215.5,216.8,216.8,215.05,489133,106288519.15,04-NOV-2021,6678,INE855B01025,,307400,62.85
RAJESHEXPO,EQ,643.95,644.65,638,638.3,640.3,640.25,15640,9994919.2,04-NOV-2021,839,INE343B01030,,10029,64.12
RAJMET,EQ,155.4,156.5,154.9,156.2,156.5,154.55,7257,1130472.55,04-NOV-2021,91,INE00KV01014,,6700,92.32
RAJRATAN,BE,2329.9,2387.9,2265,2290.9,2280,2293.35,3719,8552595.9,04-NOV-2021,378,INE451D01011,,-,-
RAJSREESUG,EQ,24,24.65,23.75,24.3,24.6,23.65,5297,128340.7,04-NOV-2021,66,INE562B01019,,3746,70.72
RAJTV,EQ,34.9,36,33.5,35.35,35.5,34.85,1863,64680.4,04-NOV-2021,36,INE952H01027,,1343,72.09
RALLIS,EQ,269.65,269.95,268.55,269.5,269.35,267.45,61238,16503799,04-NOV-2021,1967,INE613A01020,,43503,71.04
RAMANEWS,EQ,19.25,19.3,19,19.05,19,18.9,26384,503190.1,04-NOV-2021,149,INE278B01020,,15238,57.75
RAMASTEEL,EQ,272,273.05,262.5,267.3,266.5,260.9,14209,3818262.35,04-NOV-2021,527,INE230R01027,,8383,59.00
RAMCOCEM,EQ,1080,1094.8,1075.45,1086.6,1094.8,1079.65,98864,107464300.95,04-NOV-2021,4912,INE331A01037,,40684,41.15
RAMCOIND,EQ,281.55,283,280,281.6,280.75,279.25,22306,6284306.45,04-NOV-2021,480,INE614A01028,,16894,75.74
RAMCOSYS,EQ,394.9,406,394.9,403.95,405,391.65,41243,16614385.95,04-NOV-2021,1532,INE246B01019,,28480,69.05
RAMKY,EQ,157.55,158.45,150,157,157.95,157.55,30094,4681131.65,04-NOV-2021,379,INE874I01013,,18191,60.45
RANASUG,EQ,27.8,27.8,26.85,27.05,26.85,26.9,209173,5693863.9,04-NOV-2021,982,INE625B01014,,160247,76.61
